"id","vendor_term_id","vend_number","vend_company2","vend_name_key","vend_address","vend_address_3","vend_our_acct_number","vend_pay_to","vend_buyer","vend_fob","vend_float_days","vend_norm_days","vend_return_policy","vend_next_ap","vend_ship_via","vend_run_id","vend_shutdown_from","vend_shutdown_thru","vend_minimum_qty","vend_minimum_amt","vend_free_ship_qty","vend_free_ship_amt","vend_type","vend_1099","vend_fin","vend_our_acct_nbr_an","vend_ytd_purchases","vend_ly_purchases","vend_balance","vend_ytd_discounts","vend_last_payment","vend_account_number","vend_sales_rep_name","vend_sales_rep_fax","vend_separate_check","vend_country_code","vend_bump_percent","vend_freight_calc_method","vend_freight_percent","vend_freight_amount","vend_rebate_code_1","vend_rebate_code_2","vend_rebate_code_3","vend_rebate_code_4","vend_rebate_code_5","vend_chg_inv_tax_1","vend_chg_inv_tax_2","vend_chg_inv_tax_3","vend_chg_inv_tax_4","created_at","updated_at","ht_etl_schema"
"94","2","170","1","GRAND EQUIPMENT SALES & SERVIC","343","343","0","170",,"D","0","0","N","2","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"95","2","175","1","GREG MILLER","344","344","0","175",,"D","0","0","N","5","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"96","8","59","1","GULF COAST WHEELS & ACCESSORIE","345","345","0","59",,"S","0","0","N","1703","1",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"97","2","335","1","HAILSTORM CREATIVE","346","346","0","335",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"98","2","293","1","HATTIESBURG AMERICAN","347","347","0","293",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"99","2","153","1","HI PERFORMANCE DESIGNS, INC","348","348","0","153",,"D","0","0","N","4","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"100","6","71","1","HESSELBEIN TIRE OF LA","349","349","0","71",,"D","0","0","N","571","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"101","3","10","1","HIGH TOUCH, INC.","350","350","0","10",,"D","0","0","N","122","2",,"0","0","0","0.00","0","0.00",,"Y",,,"0.00","0.00","0.00","0.00","0","12-AVT",,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"102","2","176","1","HOUMA GLASS, INC.","351","351","0","176",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"103","2","88","1","HULCO PRINTERS, INC.","352","352","0","88",,"D","0","0","N","24","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"104","2","123","1","HUMANA","353","353","0","123",,"D","0","0","N","17","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"105","2","251","1","HUNTER ENGINEERING SERVICE SOL","354","354","0","251",,"D","0","0","N","47","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"106","2","246","1","HUNTER GULF COAST SERVICES LLC","355","355","0","246",,"D","0","0","N","51","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"107","2","235","1","iHeartMedia","356","356","0","235",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"108","2","323","1","Iheart Media","357","357","0","323",,"D","0","0","N","14","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"109","2","273","1","R&L VIDEO PRODUCTIONS, LLC","358","358","0","273",,"D","0","0","N","16","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"110","2","224","1","UNITED STATES TREASURY","359","359","0","224",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"111","2","311","1","JEFFERSON SPRINKLER, INC.","360","360","0","311",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"112","2","141","1","JERRY J. LARPENTER","361","361","0","141",,"D","0","0","N","4","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"113","2","177","1","JIMMY'S CONSTRUCTION","362","362","0","177",,"D","0","0","N","1","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"114","2","94","1","JOE'S BOOTS WORK CLOTHES INC","363","363","0","94",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"115","2","287","1","JOHNATHAN SMITH","364","364","0","287",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"116","2","291","1","JOHNATHAN MITCHELL","365","365","0","291",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"117","2","249","1","JONATHAN BLUM PLUMBING & EXCAV","366","366","0","249",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"118","2","161","1","JOSHUA D. INGRAM","367","367","0","161",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"119","2","54","1","K & G DISTRIBUTOR, LLC","368","368","0","54",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"120","2","212","1","KENTREL C. LEBEOUF","369","369","0","212",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"121","2","285","1","KT CONSTRUCTION","370","370","0","285",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"122","2","162","1","LACRESHA POINDEXTER","371","371","0","162",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"123","2","200","1","LAFAYETTE CONSOLIDATED GOVERNM","372","372","0","200",,"D","0","0","N","1","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"124","2","210","1","LAFAYETTE GLASS & MIRROR, INC.","373","373","0","210",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"125","5","215","1","LAFAYETTE UTILITIES SYSTEM","374","374","0","215",,"D","0","0","N","43","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0","0167544303",,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"126","2","188","1","LANDRY AND LEWIS ARCHITECTS, P","375","375","0","188",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"127","2","308","1","LARSON'S AC HEATING AND COOLIN","376","376","0","308",,"D","0","0","N","2","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"128","2","248","1","LAST RESORT SHOW","377","377","0","248",,"D","0","0","N","4","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"129","2","109","1","LAWSON'S EQUIPMENT SERVICE","378","378","0","109",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"130","2","50","1","LEXISNEXIS SCREENING SOLUTIONS","379","379","0","50",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"131","2","33","1","LWCC","380","380","0","33",,"D","0","0","N","1","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,"ROY ANGELETTE","0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"132","2","149","1","MASTERCRAFT PRINTED PRODUCTS","381","381","0","149",,"D","0","0","N","22","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"133","3","147","1","MERCELI WHEELS, INC","383","383","0","148",,"D","0","0","N","61","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"134","3","241","1","MHT LUXURY ALLOYS","384","384","0","241",,"D","0","0","N","263","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"135","2","160","1","MICHAEL L. COOKS, JR.","385","385","0","160",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"136","2","198","1","MICHAEL SMALLHORNE","386","386","0","198",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"137","5","183","1","MISSISSIPPI POWER","387","387","0","183",,"D","0","0","N","44","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0","69091-84010",,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"138","2","330","1","MISSISSIPPI SECRETARY OF STATE","388","388","0","330",,"D","0","0","N","2","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"139","2","220","1","MOLTO PRODUCTIONS","389","389","0","220",,"D","0","0","N","83","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"140","3","14","1","MYERS TIRE SUPPLY","390","390","0","14",,"D","0","0","N","290","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0","286568",,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"141","2","237","1","NATURAL SOLUTIONS PEST CONTROL","391","391","0","237",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"142","2","312","1","NIE OLSON","392","392","0","312",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"143","2","209","1","OVERHEAD DOOR COMPANY OF LAFAY","393","393","0","209",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"144","2","301","1","P&P SIGNS","394","394","0","301",,"D","0","0","N","3","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"145","6","290","1","PARAGON LUXURY WHEELS, INC","397","397","0","290",,"D","0","0","N","30","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0","5068",,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"146","2","16","1","PARISH SALES TAX FUND","398","398","0","16",,"D","0","0","N","11","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"147","2","156","1","PERFORMANT RECOVERY, INC. - C/","400","400","0","156",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"148","2","56","1","PETTY CASH","401","401","0","56",,"D","0","0","N","14","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"149","2","173","1","Pioneer Plus TNT Janitorial Se","402","402","0","173",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"150","2","96","1","PRESTIGE AUTO TECH COROPORATIO","403","403","0","96",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"151","2","208","1","QUALITY FLOORING","404","404","0","208",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"152","2","144","1","R.L. LANDRENEAU, JR.","405","405","0","144",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"153","2","191","1","RAY COLLINS","406","406","0","191",,"D","0","0","N","3","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"154","2","195","1","RENATA LAKES APARTMENTS","407","407","0","195",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"Y","20-518947",,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"155","2","239","1","BOUDREAUX HEIRS","408","408","0","239",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"Y","47-4197787",,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"156","2","181","1","TIRE CENTERS, LLC","409","409","0","181",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"Y","58-2462533",,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"157","2","275","1","TCP ENTERPRISE PARKWAY LLC","410","410","0","275",,"D","0","0","N","49","2",,"0","0","0","0.00","0","0.00",,"Y","822503637",,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"158","2","179","1","RENT-A-CENTER FRANCHISING INTE","411","411","0","179",,"D","0","0","N","23","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","Y","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"159","2","269","1","RICK'S TOWING & RECOVERY SERVI","412","412","0","269",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"160","2","294","1","ROBERT THORNE","413","413","0","294",,"D","0","0","N","1","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"161","2","326","1","RODNEY CHERAMIE","414","414","0","326",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"162","2","182","1","ROGERS PEST CONTROL","415","415","0","182",,"D","0","0","N","8","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"163","3","167","1","RUDOLPH TIRE","416","416","0","167",,"D","0","0","N","14","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"164","2","223","1","RYAN WHEATEN","417","417","0","223",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"165","2","253","1","SAVINI WHEELS LLC","419","419","0","253",,"D","0","0","N","1","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"166","2","261","1","SC&R ENTERPRISES","420","420","0","261",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"167","2","130","1","SCRAPIN' THE COAST","421","421","0","130",,"D","0","0","N","3","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"168","2","171","1","SCURLOCK ELECTRIC LLC","422","422","0","171",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"169","2","203","1","SEA BREEZE COOLING AND HEATING","423","423","0","203",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"170","2","46","1","SECRETARY OF STATE","424","424","0","46",,"D","0","0","N","2","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"171","2","324","1","SOUTHERN TIRE & WHEEL","425","425","0","324",,"D","0","0","N","48","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
"172","2","225","1","SOUTHERN HOME FURNISHINGS","426","426","0","225",,"D","0","0","N","0","2",,"0","0","0","0.00","0","0.00",,"N",,,"0.00","0.00","0.00","0.00","0",,,"0","N","USA","0.0000","N","0.000","0.00","0","0","5131854","0","0","N","N","N","N","2021-08-24 04:16:12.498258","2021-08-24 04:16:12.498258","public"
